labels,global,basal,her2,lumA,lumB,norm
BTC,4.3385768e-05,4.359501e-05,4.1660678e-05,4.328507e-05,4.336828e-05,4.481376e-05
DHODH,4.337282e-05,3.9423077e-05,4.189816e-05,4.3971344e-05,3.659612e-05,6.083832e-05
RHOT1,4.3285265e-05,4.207005e-05,4.2146425e-05,4.3496322e-05,4.3949567e-05,4.393543e-05
NRROS,4.3226795e-05,4.405888e-05,4.2597752e-05,4.3056516e-05,4.0883817e-05,4.7426412e-05
MTX3,4.320647e-05,4.0614006e-05,4.1232e-05,4.409904e-05,4.3719225e-05,4.3700384e-05
MMP24,4.3194526e-05,4.2305037e-05,4.1524054e-05,4.430917e-05,4.4007626e-05,3.8820843e-05
SMARCA2,4.3189477e-05,4.3463915e-05,4.4524546e-05,4.3013108e-05,4.518589e-05,3.8940354e-05
MAG,4.314004e-05,2.103159e-05,2.0879681e-05,5.3624168e-05,4.796485e-05,3.5935333e-05
OGT,4.3087635e-05,4.4133798e-05,3.946633e-05,4.3431086e-05,4.420413e-05,4.0091756e-05
LCN2,4.3011067e-05,6.057726e-05,5.2394284e-05,3.6708978e-05,3.2994125e-05,5.5949837e-05
DCTD,4.297741e-05,3.7775546e-05,4.153174e-05,4.3253112e-05,3.8467802e-05,6.0043014e-05
POPDC2,4.2977194e-05,4.851027e-05,4.4622106e-05,4.112996e-05,4.2152667e-05,4.2996664e-05
RACK1,4.2954278e-05,4.430303e-05,4.3743472e-05,4.2343494e-05,4.4666944e-05,3.9948663e-05
IRF4,4.287304e-05,4.770019e-05,4.858791e-05,4.0051007e-05,3.9088773e-05,5.156951e-05
IL16,4.2777076e-05,4.1651947e-05,4.2751195e-05,4.2971737e-05,4.328993e-05,4.2825515e-05
DUSP7,4.2768814e-05,4.2088206e-05,4.325011e-05,4.2842217e-05,4.3774155e-05,4.1375763e-05
TBC1D15,4.269583e-05,4.1226314e-05,4.1591302e-05,4.277067e-05,4.3617572e-05,4.3976106e-05
USP30,4.26554e-05,3.9387956e-05,4.112459e-05,4.313792e-05,4.413624e-05,4.4285367e-05
NACA,4.2640735e-05,4.371648e-05,4.325824e-05,4.252001e-05,4.341197e-05,3.9500985e-05
VGF,4.244598e-05,4.1424173e-05,3.6342357e-05,3.9209106e-05,3.707123e-05,7.49535e-05
SLK,4.240632e-05,4.200012e-05,4.376693e-05,4.1688512e-05,4.543227e-05,4.015751e-05
RAPGEF6,4.231029e-05,4.0724135e-05,4.090523e-05,4.257153e-05,4.3261793e-05,4.3015334e-05
TFE3,4.219888e-05,4.2870422e-05,4.1705418e-05,4.1907406e-05,4.1952895e-05,4.331375e-05
WNK2,4.2184525e-05,4.0849984e-05,4.217597e-05,4.291552e-05,4.383078e-05,3.777888e-05
IL7R,4.2101237e-05,4.1674604e-05,4.077431e-05,4.2907133e-05,4.0144707e-05,4.335429e-05
LILRA4,4.203533e-05,3.839887e-05,4.5607845e-05,4.399622e-05,4.2237094e-05,3.5500925e-05
LILRA5,4.2020034e-05,4.8802758e-05,4.5896555e-05,3.901606e-05,4.3099597e-05,4.056503e-05
TNFRSF8,4.1945445e-05,4.141372e-05,4.159671e-05,4.2054366e-05,4.1579864e-05,4.32512e-05
SLITRK6,4.1894185e-05,2.3589586e-05,2.7419654e-05,5.0167397e-05,4.6872894e-05,3.3295608e-05
TNFSF12,4.184901e-05,4.1347426e-05,4.2591586e-05,4.1387455e-05,4.317555e-05,4.2063548e-05
LILRA1,4.184042e-05,3.7659007e-05,3.612602e-05,4.4242854e-05,3.9246606e-05,4.5934783e-05
ASAP1,4.1831812e-05,4.375097e-05,4.119159e-05,4.073539e-05,4.353604e-05,4.133872e-05
MLXIP,4.1803916e-05,4.9261915e-05,4.5496316e-05,3.8672028e-05,4.0609946e-05,4.4156484e-05
ZFP36L2,4.169408e-05,3.706791e-05,4.2754382e-05,4.145531e-05,5.352424e-05,2.8315793e-05
SMARCD3,4.1649248e-05,4.154251e-05,4.540282e-05,4.1169544e-05,4.2944863e-05,3.9139282e-05
OXSR1,4.1604737e-05,4.0499934e-05,4.243781e-05,4.243143e-05,4.093716e-05,3.998395e-05
SNCA,4.1591982e-05,4.245878e-05,4.3544e-05,4.0547868e-05,4.4156597e-05,3.919684e-05
MCL1,4.1547235e-05,3.993067e-05,4.1137922e-05,4.1532767e-05,3.985381e-05,4.7867874e-05
ABHD5,4.149137e-05,3.723152e-05,3.361114e-05,4.141419e-05,3.6294357e-05,6.463841e-05
RYK,4.144274e-05,4.0762767e-05,4.1084957e-05,4.1551477e-05,4.0386432e-05,4.429234e-05
SLC44A4,4.1434036e-05,5.021274e-05,4.0852996e-05,3.7964077e-05,3.9476152e-05,4.7706697e-05
DUSP16,4.1416974e-05,4.1405376e-05,4.2557673e-05,4.1398704e-05,4.192872e-05,3.9755327e-05
ARID1B,4.1292988e-05,4.1069143e-05,4.2199204e-05,4.129186e-05,4.218523e-05,3.9381106e-05
ASAP3,4.127013e-05,4.0620627e-05,3.9635313e-05,4.193568e-05,4.014634e-05,4.2303822e-05
NOS1AP,4.1230192e-05,4.240655e-05,5.5057575e-05,3.9425693e-05,3.7885042e-05,4.4450706e-05
CITED2,4.12073e-05,4.049044e-05,4.0284634e-05,4.137179e-05,4.053987e-05,4.3529457e-05
CLEC4E,4.1157113e-05,4.8530856e-05,4.5222634e-05,3.8608076e-05,3.8965663e-05,4.228545e-05
SMARCC2,4.1026302e-05,4.3461794e-05,4.2299755e-05,4.051489e-05,4.0504805e-05,3.940498e-05
KDM3B,4.0989955e-05,4.317723e-05,4.248094e-05,4.0400624e-05,4.0858537e-05,3.931584e-05
USP21,4.097143e-05,4.159622e-05,3.7870155e-05,4.171228e-05,4.2374108e-05,3.5794936e-05
DUSP8,4.0918596e-05,4.155096e-05,4.2023144e-05,4.0678675e-05,4.1255396e-05,3.9604263e-05
LILRA6,4.0873358e-05,4.576277e-05,4.6217534e-05,3.7409747e-05,4.4342964e-05,3.9555725e-05
BNIP3L,4.084438e-05,3.8917908e-05,4.0450475e-05,4.146867e-05,4.0115545e-05,4.2682157e-05
PIAS4,4.077811e-05,3.959277e-05,4.28117e-05,4.176745e-05,4.1783656e-05,3.4509994e-05
MMP16,4.0618732e-05,3.920036e-05,4.3384363e-05,4.0004514e-05,4.2068266e-05,4.1507355e-05
CD46,4.061725e-05,4.373427e-05,4.170467e-05,3.9674713e-05,4.0395564e-05,3.9567054e-05
WNK3,4.0569485e-05,3.4842422e-05,3.990387e-05,4.245728e-05,4.193037e-05,3.8980725e-05
WNK1,4.0508352e-05,3.962721e-05,4.281195e-05,4.1237796e-05,3.8609836e-05,4.0198614e-05
FARP2,4.0478397e-05,3.77712e-05,3.7003054e-05,4.1418734e-05,4.2478427e-05,3.9269093e-05
SOX2,4.044493e-05,3.8873804e-05,4.201768e-05,4.0247753e-05,4.240717e-05,3.940978e-05
MARCKS,4.033415e-05,4.1172683e-05,4.4171633e-05,3.9287544e-05,3.9923973e-05,4.213454e-05
AIFM1,4.0193976e-05,3.8911407e-05,4.5105506e-05,3.9616025e-05,4.3307176e-05,3.6028436e-05
ETNK2,4.0149833e-05,3.747443e-05,4.0048857e-05,4.067869e-05,4.1440217e-05,3.9828796e-05
MAGI2,4.0018924e-05,4.108295e-05,4.1518153e-05,3.973725e-05,3.9831233e-05,3.884621e-05
PNPLA7,3.99791e-05,5.174199e-05,4.3283093e-05,3.6618138e-05,3.9300918e-05,3.5311696e-05
DUSP5,3.993779e-05,3.9516606e-05,4.1010404e-05,4.0167382e-05,3.971913e-05,3.913831e-05
UBE2L6,3.9866205e-05,3.9224e-05,3.9928833e-05,3.9880197e-05,4.1000043e-05,3.8772603e-05
LSP1,3.9837767e-05,3.9787217e-05,3.987461e-05,4.0905616e-05,3.6265454e-05,4.1110234e-05
MMP15,3.9812996e-05,3.9159655e-05,3.3498636e-05,4.0541832e-05,4.014936e-05,4.1229112e-05
KDM3A,3.979928e-05,3.8452723e-05,3.887178e-05,4.0401796e-05,4.0119e-05,3.9183957e-05
NSMAF,3.970801e-05,4.2778876e-05,3.8231363e-05,3.876556e-05,4.046073e-05,3.8796417e-05
CCM2,3.9530034e-05,4.1873755e-05,4.1704865e-05,3.9563834e-05,3.622905e-05,3.9800296e-05
DUSP2,3.949391e-05,4.1143543e-05,3.901819e-05,3.87408e-05,4.1325056e-05,3.7381913e-05
ASAP2,3.949318e-05,3.9309863e-05,3.8917955e-05,3.8286813e-05,4.2249907e-05,4.1227424e-05
SMARCD1,3.948417e-05,3.9079743e-05,4.012034e-05,3.971497e-05,3.9108818e-05,3.9255738e-05
IFIT1,3.946852e-05,3.8050443e-05,3.7579062e-05,3.968492e-05,4.326287e-05,3.5200334e-05
CAMKK1,3.945658e-05,3.9655526e-05,3.3003686e-05,3.9792416e-05,3.500605e-05,5.0327206e-05
REC8,3.9425104e-05,4.3675733e-05,4.2666477e-05,3.7766178e-05,3.995859e-05,3.7058748e-05
SSH2,3.929751e-05,3.923667e-05,3.9044193e-05,3.9484912e-05,3.8100963e-05,4.0853487e-05
AHR,3.9245515e-05,3.969475e-05,4.1065698e-05,3.840276e-05,3.8903356e-05,4.203281e-05
PPP4R3B,3.902113e-05,3.9928833e-05,3.6878788e-05,3.703969e-05,3.6733596e-05,5.3236297e-05
MMP25,3.8998875e-05,3.724676e-05,3.8617058e-05,3.8700873e-05,4.0510073e-05,4.1041607e-05
ZNF516,3.8949307e-05,4.3355718e-05,4.571012e-05,3.6652164e-05,3.8207414e-05,3.9341103e-05
SPATA2L,3.8935264e-05,3.874955e-05,3.8677816e-05,3.945746e-05,3.89794e-05,3.6725687e-05
SUMO2,3.891375e-05,4.1604937e-05,4.0319246e-05,3.751413e-05,4.185203e-05,3.484006e-05
MALT1,3.8885253e-05,4.199522e-05,3.750393e-05,3.784014e-05,3.7679667e-05,4.1976225e-05
PPP4R3A,3.8860377e-05,3.655076e-05,3.677811e-05,3.756802e-05,3.7436366e-05,5.3562253e-05
SUMO3,3.8756065e-05,4.3060332e-05,4.100793e-05,3.7375976e-05,3.9882776e-05,3.4507753e-05
SNAI1,3.8583614e-05,5.220008e-05,4.0672672e-05,3.5054658e-05,3.2920987e-05,4.163494e-05
SMARCE1,3.8491693e-05,4.3623742e-05,3.953499e-05,3.6943657e-05,3.7118065e-05,3.915068e-05
SSH3,3.8429826e-05,3.9785067e-05,3.8313938e-05,3.747484e-05,3.8839295e-05,4.021997e-05
SUMO1,3.842151e-05,4.1035986e-05,4.0009578e-05,3.7498983e-05,3.9804097e-05,3.4815635e-05
COX7A1,3.8372833e-05,4.248233e-05,4.1585678e-05,3.720383e-05,4.2272703e-05,2.757124e-05
MC1R,3.835489e-05,3.797965e-05,3.909299e-05,3.759529e-05,3.6821046e-05,4.514857e-05
TRAP1,3.8316957e-05,3.843801e-05,3.7467034e-05,3.8286737e-05,3.8480037e-05,3.8573886e-05
NEFH,3.8273603e-05,3.982366e-05,3.897404e-05,3.7046044e-05,3.985229e-05,3.8346243e-05
UBA1,3.825284e-05,3.808595e-05,3.8288952e-05,3.8306098e-05,3.8106187e-05,3.8519687e-05
SSH1,3.824519e-05,3.793328e-05,3.7904792e-05,3.839036e-05,3.7403308e-05,3.9859362e-05
ARID1A,3.823895e-05,3.9714498e-05,3.945522e-05,3.7422516e-05,3.7895505e-05,3.9544295e-05
S1PR2,3.801926e-05,4.3620934e-05,3.8811097e-05,3.6526493e-05,3.691378e-05,3.7266884e-05
SPATA2,3.79983e-05,3.4879013e-05,3.832489e-05,3.850563e-05,4.0514235e-05,3.5982466e-05
YES1,3.7961825e-05,5.2100724e-05,4.1021056e-05,3.3041408e-05,3.578773e-05,3.9977087e-05
DUSP4,3.7960584e-05,3.4183515e-05,3.926764e-05,3.874993e-05,3.8229835e-05,3.9110313e-05
DNAJC3,3.79599e-05,3.4190918e-05,3.847908e-05,3.8279286e-05,3.9941275e-05,3.8875507e-05
CXCL14,3.795862e-05,4.804175e-05,4.424346e-05,3.5664267e-05,4.200834e-05,1.9922867e-05
PARK7,3.7952697e-05,3.7138794e-05,3.7457066e-05,3.8381742e-05,3.7411428e-05,3.8564387e-05
UBA7,3.78883e-05,3.7746686e-05,3.820123e-05,3.812133e-05,3.6950685e-05,3.8464765e-05
PTPRB,3.777031e-05,4.613292e-05,3.9670704e-05,3.4039393e-05,3.6117268e-05,4.3722423e-05
ALS2,3.77372e-05,3.7394308e-05,3.7636735e-05,3.7902722e-05,3.7682927e-05,3.767177e-05
TBX3,3.7735223e-05,3.660215e-05,3.682958e-05,3.808027e-05,3.830126e-05,3.7577214e-05
PTHLH,3.771533e-05,3.6669146e-05,3.773753e-05,3.7594295e-05,3.825463e-05,3.9137234e-05
UBE2L3,3.7695027e-05,3.721707e-05,3.8309776e-05,3.7623573e-05,3.7641996e-05,3.854131e-05
CALD1,3.7684167e-05,3.764651e-05,3.8121896e-05,3.7802347e-05,3.8116024e-05,3.603647e-05
STK39,3.7675753e-05,4.3977452e-05,3.926037e-05,3.5730634e-05,3.468773e-05,4.0894814e-05
EPOR,3.766292e-05,3.3385513e-05,3.7516213e-05,3.913685e-05,3.767872e-05,3.7749345e-05
IL17B,3.7545044e-05,3.5928028e-05,3.4512e-05,3.8220707e-05,3.495607e-05,4.3939835e-05
LAMTOR3,3.753983e-05,3.9662358e-05,3.7972513e-05,3.6834103e-05,3.637868e-05,3.9239425e-05
RAMP2,3.746063e-05,3.728298e-05,3.7801627e-05,3.7597827e-05,3.806893e-05,3.570436e-05
PER3,3.7392096e-05,4.1028004e-05,4.3655487e-05,3.518722e-05,3.564676e-05,4.0877898e-05
KDM1A,3.7329944e-05,3.2116888e-05,3.6957124e-05,3.8563918e-05,3.779171e-05,3.9599283e-05
SMARCD2,3.7303245e-05,3.707164e-05,3.324426e-05,3.845043e-05,3.4632718e-05,3.9794886e-05
LIF,3.7285063e-05,3.769494e-05,3.6580994e-05,3.7246296e-05,3.652463e-05,3.8683676e-05
TARDBP,3.7204205e-05,3.646216e-05,3.7222027e-05,3.7462538e-05,3.676338e-05,3.7994967e-05
CHMP6,3.7188125e-05,3.656215e-05,3.57723e-05,3.7650476e-05,3.7534515e-05,3.6329806e-05
ALCAM,3.7115475e-05,1.959622e-05,4.4280394e-05,4.0023104e-05,4.4979413e-05,3.3221506e-05
CD79B,3.6990008e-05,4.4348468e-05,3.7494974e-05,3.5548986e-05,2.9219225e-05,4.5449106e-05
PEMT,3.697077e-05,3.5486864e-05,4.1026484e-05,3.6874353e-05,3.6482932e-05,3.800401e-05
RAMP3,3.6963807e-05,3.7672293e-05,3.7486647e-05,3.664056e-05,3.745214e-05,3.6079004e-05
MMP17,3.693297e-05,4.2445692e-05,3.7389596e-05,3.427045e-05,3.651987e-05,4.1208772e-05
ID3,3.6914884e-05,3.6831858e-05,3.7118156e-05,3.6572448e-05,3.7235575e-05,3.804923e-05
AASS,3.6884707e-05,3.0701332e-05,2.2646358e-05,4.083885e-05,2.8028931e-05,5.4395485e-05
GIT2,3.6882935e-05,3.6810015e-05,3.699452e-05,3.6681493e-05,3.7810754e-05,3.6231042e-05
SMARCC1,3.6832298e-05,3.4127086e-05,3.632596e-05,3.768482e-05,3.5674824e-05,3.9748724e-05
MED1,3.6782898e-05,3.6617654e-05,3.472804e-05,3.715223e-05,3.618282e-05,3.7805716e-05
NCOA3,3.6781676e-05,3.699823e-05,3.537201e-05,3.726996e-05,3.5304107e-05,3.7692822e-05
WNK4,3.6705722e-05,3.7129274e-05,3.7012593e-05,3.5825502e-05,3.766899e-05,3.8410675e-05
TOMM40L,3.6701233e-05,3.575636e-05,3.6386897e-05,3.6868933e-05,3.648349e-05,3.8132042e-05
GPD1L,3.6636982e-05,5.0338662e-05,3.3639735e-05,3.3846813e-05,3.3190714e-05,3.539791e-05
CD6,3.6599715e-05,4.480133e-05,4.4893066e-05,3.576563e-05,3.2849384e-05,2.7434635e-05
C9orf47,3.659365e-05,3.210284e-05,4.0091774e-05,3.7828984e-05,3.8045666e-05,3.295661e-05
CARM1,3.646582e-05,3.3835357e-05,3.5654266e-05,3.7165806e-05,3.6069996e-05,3.883528e-05
ID2,3.6365323e-05,3.611871e-05,3.636266e-05,3.622491e-05,3.6668982e-05,3.694537e-05
SMARCB1,3.6340673e-05,3.196466e-05,3.3588145e-05,3.7605558e-05,3.6210524e-05,3.9816314e-05
LIFR,3.6260786e-05,3.567035e-05,3.5535882e-05,3.655546e-05,3.5844085e-05,3.7097907e-05
PRDM4,3.618293e-05,3.6642195e-05,3.585451e-05,3.6468413e-05,3.691934e-05,3.28162e-05
RAPGEF5,3.6130168e-05,3.6276877e-05,3.6241774e-05,3.6049365e-05,3.5091503e-05,3.8122667e-05
ID4,3.6118945e-05,3.650361e-05,3.5607136e-05,3.615647e-05,3.5122255e-05,3.747343e-05
NRCAM,3.6074216e-05,2.627181e-05,2.7831766e-05,3.9278453e-05,4.2840926e-05,3.0438123e-05
SELL,3.5943096e-05,3.791685e-05,3.7098413e-05,3.6290865e-05,3.809729e-05,2.5922103e-05
CD79A,3.5913352e-05,3.751275e-05,4.1389314e-05,3.5408928e-05,3.2517488e-05,3.7981015e-05
CES2,3.5874073e-05,3.7862403e-05,3.4966004e-05,3.6066103e-05,3.2308864e-05,3.869024e-05
CD2,3.5710244e-05,3.9358234e-05,4.4606262e-05,3.4635326e-05,3.4762073e-05,3.0080157e-05
TOMM40,3.5608224e-05,3.4573208e-05,3.4976714e-05,3.5754292e-05,3.527596e-05,3.7747293e-05
DEPP1,3.551443e-05,3.1846248e-05,3.7898113e-05,3.6067293e-05,3.977943e-05,2.9497383e-05
PPIP5K1,3.5477362e-05,3.8110153e-05,3.4651042e-05,3.4584846e-05,3.377105e-05,3.915283e-05
PPIP5K2,3.5439145e-05,3.612275e-05,3.4220997e-05,3.509372e-05,3.3439643e-05,4.057532e-05
BLK,3.54191e-05,3.6616468e-05,3.8357124e-05,3.5792928e-05,3.3098826e-05,3.3602013e-05
SH2B1,3.5261986e-05,3.7478116e-05,3.2931803e-05,3.5330744e-05,3.5479738e-05,3.2339427e-05
PYDC1,3.5156794e-05,3.0724776e-05,3.4386947e-05,3.949472e-05,3.2132953e-05,2.7114926e-05
DNAJB1,3.514473e-05,3.403743e-05,3.5564794e-05,3.455046e-05,3.646628e-05,3.732897e-05
RASGRP4,3.4966564e-05,3.5074383e-05,3.420019e-05,3.405205e-05,3.3560973e-05,4.255548e-05
RUNX2,3.4942204e-05,3.5944435e-05,3.408774e-05,3.3378983e-05,3.617494e-05,3.943422e-05
LYPLA1,3.493451e-05,3.2809385e-05,3.3380213e-05,3.4650602e-05,3.7879865e-05,3.5754274e-05
S1PR5,3.476681e-05,3.5511806e-05,3.5235196e-05,3.5682788e-05,3.2785025e-05,3.2164982e-05
ARHGAP29,3.475683e-05,3.6037258e-05,3.176514e-05,3.397363e-05,3.2831416e-05,4.221433e-05
SAMD8,3.4634224e-05,3.7827107e-05,3.560979e-05,3.375751e-05,3.3144403e-05,3.5545363e-05
PPP1R14A,3.461712e-05,3.5321773e-05,3.3506338e-05,3.4687484e-05,3.351339e-05,3.5880636e-05
KLF5,3.4586483e-05,3.145447e-05,3.4431854e-05,3.546796e-05,3.6166297e-05,3.2782813e-05
ARHGEF28,3.4494104e-05,3.4724122e-05,3.192765e-05,3.439781e-05,3.4640303e-05,3.6171477e-05
GPCPD1,3.422223e-05,3.5155987e-05,3.2756318e-05,3.406879e-05,3.3798817e-05,3.5216934e-05
RB1CC1,3.421131e-05,3.5282508e-05,3.3752167e-05,3.311495e-05,3.5953908e-05,3.4993805e-05
RAMP1,3.4135195e-05,3.556696e-05,3.5819434e-05,3.3105942e-05,3.3627028e-05,3.6557383e-05
WIF1,3.411588e-05,3.2164517e-05,3.5223784e-05,3.5374378e-05,3.4700028e-05,2.9274079e-05
TRPM7,3.4097236e-05,3.2139636e-05,3.29327e-05,3.429717e-05,3.4340806e-05,3.6894136e-05
HIPK2,3.405583e-05,3.4195386e-05,3.778046e-05,3.41701e-05,3.473279e-05,2.9279994e-05
ZNF274,3.4055807e-05,3.704287e-05,3.491416e-05,3.3068933e-05,3.4537443e-05,3.232169e-05
IP6K1,3.4039782e-05,3.262792e-05,3.349863e-05,3.4207107e-05,3.251304e-05,3.8871938e-05
RASIP1,3.3959728e-05,3.5047884e-05,3.2276308e-05,3.1764106e-05,3.5206114e-05,4.2073665e-05
BIK,3.391857e-05,3.5939556e-05,3.1834752e-05,3.3013337e-05,3.2258886e-05,3.955169e-05
RSPO1,3.388538e-05,3.4787037e-05,3.512081e-05,3.3957833e-05,3.445171e-05,3.000316e-05
APCDD1L,3.384555e-05,2.9381008e-05,3.503494e-05,3.62056e-05,3.5334946e-05,2.6085374e-05
AIM2,3.3791584e-05,4.1289066e-05,3.9317954e-05,3.1316948e-05,3.401932e-05,2.8794222e-05
LYPLA2,3.371058e-05,3.414011e-05,3.4891385e-05,3.3815686e-05,3.1866457e-05,3.498423e-05
RSPO3,3.3707594e-05,3.3159504e-05,3.5904737e-05,3.485872e-05,3.5746893e-05,2.348023e-05
CHMP3,3.368594e-05,3.3031563e-05,3.3918324e-05,3.3359534e-05,3.3301e-05,3.701918e-05
PIP4P1,3.3682376e-05,3.2135464e-05,3.2229866e-05,3.388649e-05,3.26429e-05,3.832394e-05
FHL2,3.3628603e-05,3.480129e-05,3.909632e-05,3.1922533e-05,3.609006e-05,3.168477e-05
SNAI2,3.3578614e-05,3.592322e-05,3.0187219e-05,3.243957e-05,3.0702042e-05,4.3028136e-05
GPD2,3.3566852e-05,3.188531e-05,3.2722004e-05,3.395033e-05,3.3563418e-05,3.51797e-05
ACTL6A,3.345517e-05,2.8125685e-05,3.2310043e-05,3.564119e-05,2.9637928e-05,3.9591294e-05
IP6K2,3.34261e-05,3.134653e-05,3.2087828e-05,3.3701763e-05,3.200051e-05,3.9266586e-05
LPCAT3,3.337947e-05,3.34955e-05,3.3081775e-05,3.3498847e-05,3.201418e-05,3.5315465e-05
CFB,3.3313674e-05,3.4939694e-05,3.50279e-05,3.1234176e-05,3.3174845e-05,3.999946e-05
CSF2RB,3.3281456e-05,3.8840604e-05,3.238933e-05,3.2685763e-05,2.629399e-05,4.0171297e-05
SFRP1,3.3072407e-05,2.7240016e-05,3.551962e-05,3.5921017e-05,3.4982804e-05,2.3536742e-05
AK3,3.3063174e-05,3.2802785e-05,3.3621494e-05,3.330215e-05,3.3662902e-05,3.0795352e-05
PISD,3.3042543e-05,3.346918e-05,3.2285636e-05,3.2858457e-05,3.2217526e-05,3.5303998e-05
CHRNB1,3.3040258e-05,2.9245102e-05,3.32712e-05,3.3594828e-05,3.00302e-05,4.2253712e-05
SMARCA4,3.3038184e-05,2.8526996e-05,3.133628e-05,3.4027038e-05,3.14043e-05,4.0163108e-05
COLGALT2,3.3022352e-05,4.3852244e-05,1.9444227e-05,3.0263638e-05,2.5285573e-05,5.224498e-05
PTDSS1,3.2962427e-05,3.5037647e-05,3.1785108e-05,3.1941152e-05,3.3184366e-05,3.494908e-05
PAQR8,3.292065e-05,3.0889896e-05,3.341177e-05,3.3294145e-05,3.358748e-05,3.2984022e-05
HEG1,3.282067e-05,3.177257e-05,3.144515e-05,3.3026354e-05,2.9098255e-05,4.1491377e-05
NRTN,3.2568398e-05,3.0389214e-05,3.2908047e-05,3.339864e-05,3.2945503e-05,3.12283e-05
IL17D,3.2552896e-05,3.1411793e-05,3.1630763e-05,3.23082e-05,3.078077e-05,3.972538e-05
ETNK1,3.255177e-05,3.233121e-05,3.1545434e-05,3.256803e-05,3.1282732e-05,3.593118e-05
PAQR7,3.2413303e-05,3.2223736e-05,3.327292e-05,3.2384836e-05,3.245945e-05,3.2178174e-05
MAGED1,3.2412034e-05,3.129445e-05,3.0254267e-05,3.3148448e-05,3.286342e-05,3.137011e-05
PDE8A,3.2361244e-05,3.2236705e-05,3.2759723e-05,3.266963e-05,3.225338e-05,3.093023e-05
LPGAT1,3.2325162e-05,3.158162e-05,3.164237e-05,3.2230262e-05,3.200748e-05,3.518397e-05
GMPR,3.2300715e-05,3.221463e-05,3.270732e-05,3.256248e-05,3.169938e-05,3.1945307e-05
HSPA9,3.2192296e-05,2.6530037e-05,3.2522803e-05,3.1982945e-05,3.990981e-05,2.8607554e-05
NPR2,3.2095537e-05,3.155156e-05,3.17966e-05,3.2677173e-05,3.1760053e-05,3.094215e-05
CRLS1,3.2079493e-05,3.1772663e-05,3.1023923e-05,3.213232e-05,3.091839e-05,3.52611e-05
BEX3,3.2021795e-05,3.45448e-05,2.861131e-05,3.233179e-05,2.982305e-05,3.2598637e-05
SOX17,3.2020776e-05,3.5826713e-05,3.5259895e-05,3.0798597e-05,3.4977325e-05,2.3742501e-05
APCDD1,3.1979354e-05,3.003864e-05,3.304642e-05,3.3527464e-05,3.4274464e-05,2.2520691e-05
PDE7B,3.19104e-05,3.0404115e-05,3.136914e-05,3.281615e-05,3.1570475e-05,3.098114e-05
GNPAT,3.190961e-05,3.1159718e-05,3.063471e-05,3.1935753e-05,3.1498937e-05,3.4769535e-05
PTDSS2,3.1869196e-05,3.1132546e-05,3.0385068e-05,3.205191e-05,3.1141124e-05,3.4653345e-05
PNPLA6,3.1849846e-05,3.2095206e-05,3.0024334e-05,3.1864678e-05,3.058781e-05,3.5005913e-05
NCF4,3.1820353e-05,3.0215131e-05,2.9014027e-05,3.243997e-05,3.2633397e-05,3.2020373e-05
FNIP2,3.1769345e-05,3.4102057e-05,2.9301731e-05,3.2235435e-05,3.128169e-05,2.803986e-05
TAZ,3.176423e-05,3.111262e-05,3.035038e-05,3.2033477e-05,3.061971e-05,3.468294e-05
ADA2,3.1695836e-05,3.1758525e-05,3.1257492e-05,3.1784784e-05,3.162117e-05,3.1593456e-05
PDE5A,3.1620322e-05,3.0344223e-05,3.1424526e-05,3.2019678e-05,3.2248412e-05,3.0807296e-05
PGS1,3.1572912e-05,3.0490686e-05,3.14391e-05,3.1621275e-05,3.076127e-05,3.4813133e-05
PDE8B,3.155589e-05,3.0739262e-05,2.9914701e-05,3.213479e-05,3.147127e-05,3.1401854e-05
KIDINS220,3.153879e-05,3.1662217e-05,3.076476e-05,3.1046548e-05,3.2632524e-05,3.2349875e-05
NUDT16,3.152222e-05,3.3357508e-05,3.2410888e-05,3.1217714e-05,3.114473e-05,2.9914674e-05
BST2,3.1515054e-05,3.0684667e-05,3.1362193e-05,3.196929e-05,3.1588548e-05,3.0642608e-05
PDE9A,3.1497435e-05,3.1915977e-05,3.1800006e-05,3.2137523e-05,2.9680104e-05,3.067535e-05
PDE7A,3.1466017e-05,3.2234424e-05,3.0399922e-05,3.169776e-05,3.0589188e-05,3.135066e-05
UNC5B,3.1400603e-05,2.6683167e-05,3.2027518e-05,3.444239e-05,3.2022217e-05,2.2649476e-05
SH2B3,3.1358337e-05,3.1219475e-05,3.0951644e-05,3.1226868e-05,3.2353095e-05,3.071995e-05
ENTPD2,3.1299653e-05,3.194596e-05,3.227019e-05,3.120029e-05,3.1410083e-05,2.976637e-05
ADAMTS13,3.129212e-05,3.3270386e-05,3.3368735e-05,3.0084784e-05,3.0851683e-05,3.3251836e-05
CTSV,3.1281645e-05,5.5908975e-05,3.2866843e-05,2.2531132e-05,2.9510336e-05,3.4690383e-05
MAPK4,3.12444e-05,6.142345e-05,2.0598256e-05,2.1560312e-05,1.6996568e-05,6.164365e-05
MYBL2,3.1152907e-05,2.9878134e-05,3.0125e-05,2.99829e-05,2.9668112e-05,4.277983e-05
ENO3,3.114914e-05,3.288502e-05,3.1833424e-05,3.0951953e-05,3.21937e-05,2.669054e-05
ADA,3.1130574e-05,3.115548e-05,3.0587904e-05,3.123351e-05,3.090314e-05,3.1381733e-05
