labels,global,basal,her2,lumA,lumB,norm
GPD1L,3.7721446e-05,4.0595485e-05,3.8279803e-05,3.7721053e-05,3.6835183e-05,3.3947174e-05
UBA7,3.7708032e-05,4.3556163e-05,4.3985936e-05,3.4913886e-05,4.0272393e-05,3.233322e-05
RAB2A,3.7601254e-05,3.7225665e-05,3.769051e-05,3.738994e-05,3.619419e-05,4.1861476e-05
SNAI2,3.7581205e-05,3.8597886e-05,3.612059e-05,3.731758e-05,3.2902994e-05,4.68533e-05
NSMAF,3.756348e-05,3.706004e-05,3.7640446e-05,3.7891743e-05,3.7047186e-05,3.7681442e-05
S1PR2,3.7448823e-05,3.6297788e-05,3.8272996e-05,3.7937996e-05,3.770483e-05,3.5911853e-05
GIT2,3.7369948e-05,3.6824506e-05,3.7402962e-05,3.726177e-05,3.8678096e-05,3.642413e-05
PIAS4,3.734135e-05,3.6485388e-05,3.893425e-05,3.823615e-05,3.801602e-05,3.1908156e-05
RAB10,3.7220638e-05,3.6130965e-05,3.6325975e-05,3.718124e-05,3.6504916e-05,4.1292424e-05
RACK1,3.720313e-05,3.961732e-05,3.8341932e-05,3.6453668e-05,3.787566e-05,3.471101e-05
TAZ,3.7009795e-05,3.4920202e-05,3.7659258e-05,3.7115173e-05,3.63107e-05,4.0941988e-05
BST2,3.6913007e-05,3.1800297e-05,3.3694087e-05,3.8494007e-05,4.3059215e-05,2.8805398e-05
PNPLA6,3.6897964e-05,3.268151e-05,3.9220806e-05,3.6647754e-05,3.8307957e-05,4.1219206e-05
MATK,3.6881873e-05,3.0199704e-05,3.2714637e-05,3.7924558e-05,4.0534534e-05,3.9530947e-05
MEGF10,3.683148e-05,3.3692468e-05,3.969649e-05,3.8228427e-05,3.748468e-05,3.1958298e-05
MMP24,3.672072e-05,3.616075e-05,3.55431e-05,3.677577e-05,3.4425084e-05,4.2518917e-05
APOBEC3B,3.6682522e-05,3.9597726e-05,4.785216e-05,3.261403e-05,4.9430546e-05,2.0474961e-05
TNFRSF8,3.6602618e-05,4.2759035e-05,4.0683513e-05,3.230779e-05,3.153291e-05,5.3987293e-05
LAMTOR3,3.659551e-05,3.84146e-05,3.7169822e-05,3.6082158e-05,3.547749e-05,3.766922e-05
SERPINB5,3.6590453e-05,5.3231688e-05,3.132533e-05,3.167432e-05,2.9909226e-05,4.859901e-05
UBE2L6,3.655768e-05,3.9640094e-05,3.6406524e-05,3.3732416e-05,3.8959006e-05,4.112871e-05
SMARCA2,3.652275e-05,3.606295e-05,3.379784e-05,3.6631245e-05,3.36099e-05,4.414071e-05
MRC1,3.6501737e-05,3.6949805e-05,3.6610963e-05,3.732264e-05,3.8209877e-05,2.8333803e-05
LPGAT1,3.6467765e-05,3.8442973e-05,3.6069523e-05,3.6223337e-05,3.382319e-05,3.943943e-05
MFGE8,3.6462618e-05,2.4585754e-05,4.087531e-05,3.992815e-05,4.371921e-05,2.3033113e-05
ARTN,3.646234e-05,3.5566118e-05,3.43283e-05,3.717036e-05,3.6629048e-05,3.568736e-05
L1CAM,3.645097e-05,4.9101916e-05,4.3828437e-05,3.0262368e-05,3.1878633e-05,4.8770413e-05
ETNK1,3.644201e-05,3.7566806e-05,3.8209113e-05,3.5686182e-05,3.5506804e-05,3.8747363e-05
ELAVL1,3.639082e-05,3.5011468e-05,3.549699e-05,3.6158308e-05,3.5857887e-05,4.1604948e-05
PTDSS2,3.6377278e-05,3.7087382e-05,4.0596475e-05,3.5176035e-05,3.4974706e-05,4.0741677e-05
ARAP3,3.6373935e-05,3.6770733e-05,3.452781e-05,3.462417e-05,3.4264678e-05,4.976496e-05
LPCAT3,3.6340498e-05,3.832749e-05,3.6551024e-05,3.5684287e-05,3.487511e-05,3.8749622e-05
MARCKSL1,3.633354e-05,3.3940178e-05,3.5047906e-05,3.661075e-05,3.582576e-05,4.0977608e-05
SPATA2,3.61805e-05,3.416253e-05,3.7021593e-05,3.6088637e-05,3.790648e-05,3.6359947e-05
SUMO1,3.616884e-05,3.753248e-05,3.7552607e-05,3.582025e-05,3.7409045e-05,3.2254775e-05
EPHX4,3.616569e-05,4.257217e-05,3.134132e-05,3.408428e-05,3.802002e-05,3.5585454e-05
SUMO2,3.6001864e-05,3.780333e-05,3.662326e-05,3.5190777e-05,3.8394777e-05,3.2082626e-05
GULP1,3.5996287e-05,3.7589543e-05,3.4687917e-05,3.7226117e-05,3.9125323e-05,2.2166161e-05
ID3,3.597741e-05,3.588706e-05,3.4169883e-05,3.5211186e-05,3.9408354e-05,3.4972705e-05
PTDSS1,3.5857716e-05,2.648875e-05,3.493886e-05,3.982197e-05,3.1314077e-05,4.123037e-05
TBX3,3.5842088e-05,4.801685e-05,4.043701e-05,3.1132204e-05,3.321948e-05,3.993266e-05
SUMO3,3.58396e-05,3.860535e-05,3.7382444e-05,3.519243e-05,3.635378e-05,3.221752e-05
ALCAM,3.5752633e-05,2.4810755e-05,3.635278e-05,3.9940092e-05,3.8379607e-05,2.8374487e-05
C9orf47,3.5666224e-05,3.4702694e-05,3.6573027e-05,3.5774487e-05,3.6619385e-05,3.4378234e-05
HSPA4,3.5663492e-05,3.5860416e-05,3.2446722e-05,3.466192e-05,3.498672e-05,4.396756e-05
CADM1,3.5645295e-05,4.019717e-05,3.148485e-05,3.425452e-05,3.877632e-05,3.1965646e-05
S1PR5,3.561831e-05,3.74108e-05,3.5098336e-05,3.5648667e-05,3.4637556e-05,3.4531276e-05
TRPM7,3.5366098e-05,3.413607e-05,3.494446e-05,3.559364e-05,3.6014906e-05,3.5466877e-05
PTPRS,3.5249002e-05,3.6327026e-05,4.0365583e-05,3.363178e-05,3.717254e-05,3.4271015e-05
CHMP3,3.5175e-05,3.411507e-05,3.480422e-05,3.5754736e-05,3.4603527e-05,3.541989e-05
CLEC4E,3.5164176e-05,3.828054e-05,3.6258614e-05,3.4468463e-05,3.4206954e-05,3.4222907e-05
CHMP6,3.5161676e-05,3.3854478e-05,3.5330548e-05,3.562671e-05,3.4396744e-05,3.638345e-05
CHCHD10,3.510361e-05,2.7518476e-05,2.8903349e-05,3.9177925e-05,3.9138064e-05,2.477638e-05
EZH1,3.51022e-05,1.755261e-05,2.233161e-05,4.0475126e-05,2.9311808e-05,5.852423e-05
GPD2,3.509366e-05,3.7909173e-05,3.2964053e-05,3.414598e-05,3.3338696e-05,3.976539e-05
SPATA2L,3.5091798e-05,3.36892e-05,3.4840064e-05,3.5605717e-05,3.4350265e-05,3.6494428e-05
GNPAT,3.5039426e-05,3.320145e-05,3.546062e-05,3.542807e-05,3.203937e-05,4.152256e-05
AIFM1,3.5007462e-05,3.3697906e-05,3.523139e-05,3.545035e-05,3.4163495e-05,3.645086e-05
PPP4C,3.491308e-05,3.1587813e-05,2.9263896e-05,3.200641e-05,2.9777351e-05,6.899579e-05
EPOR,3.489121e-05,4.702015e-05,3.5321922e-05,3.1374526e-05,3.1555926e-05,3.7372633e-05
PPIP5K1,3.4885874e-05,4.916928e-05,3.6983038e-05,3.099248e-05,3.050403e-05,3.624096e-05
NRTN,3.486481e-05,3.6114285e-05,3.515454e-05,3.5064186e-05,3.4214063e-05,3.26725e-05
DUSP16,3.4841432e-05,4.248142e-05,3.5421657e-05,3.1646454e-05,3.3089862e-05,4.048524e-05
MAPK6,3.4836867e-05,2.8473576e-05,3.088274e-05,3.4316057e-05,3.5453068e-05,5.0291867e-05
PLA2R1,3.4797584e-05,3.785666e-05,3.7554997e-05,3.4121167e-05,3.6529455e-05,2.767819e-05
PPIP5K2,3.478967e-05,4.1016483e-05,3.721081e-05,3.3043216e-05,2.955823e-05,4.067797e-05
ATP8A2,3.476446e-05,4.143412e-05,3.2532786e-05,3.2401247e-05,3.4903467e-05,3.644127e-05
RAPGEF5,3.4763707e-05,3.532808e-05,3.348984e-05,3.4928547e-05,3.4023946e-05,3.52392e-05
USP21,3.473574e-05,3.351823e-05,3.5029236e-05,3.510811e-05,3.38497e-05,3.6402354e-05
SGK2,3.4721656e-05,3.2294854e-05,3.187781e-05,3.3080094e-05,3.0580843e-05,5.6969595e-05
FOSL2,3.452792e-05,3.6416943e-05,3.320646e-05,3.4374993e-05,3.4439938e-05,3.3129116e-05
PAQR7,3.4303455e-05,3.4779132e-05,3.40994e-05,3.4338955e-05,3.4680183e-05,3.274575e-05
RASGRF2,3.4251847e-05,3.7177317e-05,3.2993048e-05,3.3221244e-05,3.57008e-05,3.2592747e-05
DPF3,3.414736e-05,4.2592288e-05,3.8355087e-05,3.1526095e-05,2.9246976e-05,3.86803e-05
RASIP1,3.4090273e-05,3.4060333e-05,3.1443153e-05,3.3372842e-05,2.813746e-05,5.069845e-05
RB1CC1,3.4080047e-05,3.480922e-05,3.41622e-05,3.390654e-05,3.406586e-05,3.365208e-05
ADAMTS13,3.399648e-05,3.3573444e-05,3.4102493e-05,3.41427e-05,3.522726e-05,3.1641946e-05
AP1M2,3.3966702e-05,2.7489412e-05,3.2565324e-05,3.6795416e-05,3.978427e-05,2.1222366e-05
PAQR8,3.3830227e-05,3.456409e-05,3.3623226e-05,3.3683304e-05,3.374331e-05,3.360401e-05
GUK1,3.3786968e-05,3.5972986e-05,3.428435e-05,3.4374636e-05,3.1915486e-05,3.01067e-05
NTNG1,3.3752105e-05,4.2431802e-05,3.6132416e-05,3.238061e-05,2.9877512e-05,3.0989653e-05
AIM2,3.3750595e-05,4.535926e-05,4.6640307e-05,2.9773086e-05,3.5120738e-05,2.1723099e-05
NRXN2,3.3706947e-05,2.9239998e-05,3.070008e-05,3.688263e-05,3.064594e-05,3.3290613e-05
CFB,3.3656637e-05,3.261158e-05,3.4217173e-05,3.429602e-05,3.306401e-05,3.293706e-05
THRA,3.3647575e-05,2.7767368e-05,5.5984507e-05,2.9089892e-05,3.1699197e-05,5.4323886e-05
CD1E,3.3640077e-05,3.4974197e-05,3.0684834e-05,3.6329442e-05,2.6233167e-05,3.3568507e-05
H3C10,3.3467182e-05,2.910059e-05,3.6751975e-05,3.361856e-05,4.017359e-05,2.5527319e-05
PAICS,3.3452667e-05,3.6647416e-05,3.3211887e-05,3.2694497e-05,3.512769e-05,2.8790942e-05
IP6K2,3.3421595e-05,3.5548554e-05,3.5670717e-05,3.1196505e-05,3.3441054e-05,3.9288785e-05
FERMT3,3.3421573e-05,3.238065e-05,3.4393102e-05,3.451151e-05,3.3877117e-05,2.818147e-05
ARHGEF28,3.3373875e-05,3.325536e-05,2.9164614e-05,3.352356e-05,3.3899232e-05,3.490685e-05
EPHX3,3.3361815e-05,4.1251533e-05,3.253777e-05,3.1125543e-05,2.9819837e-05,3.8056758e-05
PTHLH,3.330519e-05,3.216273e-05,3.320854e-05,3.3614157e-05,3.273284e-05,3.4864595e-05
SIGLEC1,3.329965e-05,3.793428e-05,3.803387e-05,3.0790736e-05,3.805415e-05,2.5667998e-05
ADRA2C,3.3203472e-05,2.0596004e-05,3.8783004e-05,3.3752105e-05,4.2934822e-05,3.0363046e-05
UNC5B,3.3195753e-05,3.281916e-05,3.5741003e-05,3.5310866e-05,3.516199e-05,1.7680897e-05
PAQR5,3.3139764e-05,3.398568e-05,3.133281e-05,3.317539e-05,3.3838234e-05,3.150436e-05
IP6K1,3.3135377e-05,3.5347377e-05,3.8074657e-05,3.175512e-05,3.1889198e-05,3.4974393e-05
ID2,3.3098087e-05,3.2067343e-05,2.7047876e-05,3.3792832e-05,3.1969274e-05,3.7862377e-05
SPN,3.3032615e-05,3.427633e-05,3.5046945e-05,3.2634856e-05,3.4378427e-05,2.8923307e-05
PLXNA3,3.302371e-05,3.3861397e-05,3.835505e-05,3.387608e-05,3.5783713e-05,1.828233e-05
CR2,3.2891712e-05,3.718389e-05,3.4487057e-05,3.1724823e-05,3.2718966e-05,3.0467152e-05
CDC6,3.287135e-05,3.298066e-05,3.05402e-05,3.424512e-05,3.0649036e-05,3.154109e-05
PER3,3.2845368e-05,2.3171822e-05,1.9797333e-05,3.4431283e-05,3.2145115e-05,5.2459294e-05
ABCA1,3.2838416e-05,3.4382272e-05,3.3906894e-05,3.3784334e-05,3.1933327e-05,2.6266072e-05
ETNK2,3.281433e-05,3.8354123e-05,3.07152e-05,3.0343665e-05,3.184848e-05,3.895071e-05
GPR37,3.2809683e-05,2.5730822e-05,3.0406094e-05,3.437963e-05,3.4778e-05,3.5321482e-05
CKM,3.2785607e-05,3.521161e-05,3.3970988e-05,3.219418e-05,3.3590786e-05,2.9195347e-05
CD226,3.276631e-05,3.721114e-05,3.557531e-05,3.131495e-05,3.374638e-05,2.8500319e-05
NLGN3,3.2690732e-05,2.7948377e-05,3.026816e-05,3.398975e-05,3.181821e-05,3.7766025e-05
ALS2,3.2634398e-05,3.690849e-05,3.423718e-05,3.298535e-05,2.81348e-05,3.056886e-05
DUSP7,3.251715e-05,2.6124126e-05,3.2335625e-05,3.4270746e-05,3.4435765e-05,3.1384687e-05
VIM,3.2504155e-05,3.4232362e-05,3.2690954e-05,3.260272e-05,3.2011347e-05,2.9769131e-05
CALD1,3.2497428e-05,3.7603317e-05,3.1918727e-05,3.0270918e-05,2.6260479e-05,4.6802368e-05
RHOD,3.248287e-05,3.2216452e-05,3.398231e-05,3.4885874e-05,3.370179e-05,1.7461938e-05
PDCD1LG2,3.245659e-05,3.8483675e-05,3.766737e-05,2.8962257e-05,3.18352e-05,3.697456e-05
APRT,3.245586e-05,3.423598e-05,3.5197765e-05,3.199225e-05,3.2200795e-05,3.0177336e-05
HRK,3.2374403e-05,2.9014518e-05,3.3195007e-05,3.3725355e-05,3.3744433e-05,2.8275907e-05
NCF4,3.2361484e-05,3.2132062e-05,3.3597313e-05,3.2489155e-05,3.3003023e-05,3.0033403e-05
REC8,3.2330317e-05,1.8579824e-05,1.8850922e-05,3.776763e-05,3.047038e-05,4.2048574e-05
XKR9,3.223927e-05,2.491775e-05,3.2795815e-05,3.4989655e-05,2.9203991e-05,3.6315207e-05
TRPC6,3.2215958e-05,2.6231874e-05,2.5599067e-05,3.1129985e-05,2.7658763e-05,6.136639e-05
CD6,3.2165386e-05,3.6684294e-05,3.324314e-05,3.1705553e-05,3.2202734e-05,2.575947e-05
LYPLA1,3.1863314e-05,3.1977655e-05,3.1667318e-05,3.139582e-05,2.8968969e-05,3.9521772e-05
BBOX1,3.1845782e-05,3.8625705e-05,2.4459814e-05,2.8984474e-05,2.0176874e-05,6.142683e-05
DGUOK,3.1844447e-05,3.381692e-05,3.214981e-05,3.1871445e-05,3.0788207e-05,3.0001234e-05
MRC2,3.1785214e-05,3.291444e-05,3.2167303e-05,3.095958e-05,3.3326574e-05,3.0860327e-05
RCAN2,3.178062e-05,2.8029659e-05,2.7538155e-05,3.0258238e-05,2.4715482e-05,6.215858e-05
NUDT5,3.1736356e-05,3.6213045e-05,3.1694195e-05,3.0486479e-05,3.2397635e-05,2.9055154e-05
SELL,3.1648677e-05,3.1567568e-05,3.3407516e-05,3.198197e-05,3.5457968e-05,2.1783992e-05
PRUNE1,3.1609667e-05,3.194488e-05,2.8528144e-05,3.2438606e-05,3.1779797e-05,2.8758266e-05
IL17D,3.1600033e-05,3.1974294e-05,2.9596524e-05,3.1539104e-05,3.005076e-05,3.5574507e-05
USP25,3.154861e-05,2.6502543e-05,2.2796989e-05,3.214358e-05,2.8237502e-05,4.9814094e-05
CTSF,3.151784e-05,3.4350403e-05,3.522643e-05,3.0679337e-05,3.1430875e-05,2.8286255e-05
SIRPB1,3.1500185e-05,2.688974e-05,2.4390918e-05,3.3231827e-05,2.8705143e-05,4.1116135e-05
THRB,3.1491367e-05,2.8524193e-05,2.90232e-05,2.9525063e-05,2.6992982e-05,5.6711444e-05
AASS,3.145146e-05,1.7183434e-05,2.1697086e-05,3.6235433e-05,2.2903978e-05,5.503939e-05
NCF2,3.1432188e-05,3.2458127e-05,3.33977e-05,3.1171792e-05,3.2645436e-05,2.7288756e-05
LBP,3.1384236e-05,2.8825441e-05,2.5566149e-05,3.2454394e-05,3.4022258e-05,2.9780536e-05
TRAP1,3.1337746e-05,2.9918017e-05,3.083313e-05,3.1349507e-05,2.9463086e-05,3.7586884e-05
FCER2,3.133574e-05,3.2583896e-05,3.127403e-05,3.0958894e-05,3.0393689e-05,3.2850865e-05
PDE6D,3.132356e-05,3.1667576e-05,3.0937324e-05,3.1685846e-05,3.077158e-05,3.019466e-05
KLB,3.1286447e-05,3.0228302e-05,2.9742476e-05,2.9901712e-05,2.8626147e-05,4.6169207e-05
RAPGEF6,3.12721e-05,3.6226214e-05,3.1242034e-05,2.860025e-05,2.8472075e-05,4.1337098e-05
KLF5,3.1156582e-05,3.4341272e-05,3.1290936e-05,3.0215246e-05,3.0076357e-05,3.2262047e-05
SIRPA,3.112218e-05,2.250519e-05,3.146274e-05,3.4745768e-05,3.5215464e-05,2.0016612e-05
LMNA,3.111095e-05,2.6947197e-05,3.3124612e-05,3.174106e-05,3.3728193e-05,2.8883886e-05
COX6C,3.1006544e-05,1.9888388e-05,2.2751254e-05,3.295302e-05,3.4866327e-05,3.9405713e-05
CEBPG,3.098745e-05,2.826669e-05,3.214767e-05,3.176269e-05,3.1091473e-05,3.0779098e-05
ATP8A1,3.0977702e-05,3.267911e-05,2.904338e-05,3.2094296e-05,3.1276384e-05,2.322028e-05
ENTPD2,3.097348e-05,3.2402066e-05,4.2323172e-05,2.9281488e-05,2.9659857e-05,3.1226362e-05
RAMP2,3.0959185e-05,2.0081847e-05,1.9257972e-05,3.4570246e-05,2.8262211e-05,4.515465e-05
CTSV,3.0917483e-05,2.7297367e-05,2.9294451e-05,3.330323e-05,2.9434908e-05,2.9093477e-05
LYPLA2,3.08536e-05,2.7709482e-05,2.5374025e-05,3.0091729e-05,3.228689e-05,4.1510444e-05
CTSO,3.0826788e-05,3.4518867e-05,3.252331e-05,3.0032363e-05,3.1446387e-05,2.6027372e-05
SEMA3F,3.0819378e-05,1.7985858e-05,3.142049e-05,3.570578e-05,3.6258938e-05,1.8004408e-05
KCNJ14,3.0816256e-05,3.748715e-05,3.014073e-05,2.888435e-05,3.012586e-05,3.071586e-05
PYDC1,3.0792733e-05,2.7464373e-05,3.213076e-05,3.467567e-05,2.8499082e-05,2.0245625e-05
HDDC3,3.0769188e-05,2.7864393e-05,2.7851323e-05,3.193455e-05,3.1092008e-05,3.1465155e-05
DFFA,3.0734394e-05,2.82533e-05,3.311512e-05,3.1746913e-05,3.125387e-05,2.7254911e-05
HSPA9,3.0669253e-05,3.2546654e-05,3.0828865e-05,3.0796098e-05,2.8163162e-05,3.1274612e-05
NUDT9,3.0664334e-05,2.689777e-05,2.9742876e-05,3.1951644e-05,3.1198128e-05,3.0407251e-05
FHL2,3.062833e-05,3.2003027e-05,2.8146938e-05,3.0811116e-05,2.9375831e-05,3.142513e-05
PARP3,3.0627747e-05,3.468646e-05,3.4187782e-05,2.8836932e-05,3.2425763e-05,2.6691903e-05
GMPR2,3.0624346e-05,2.4969684e-05,2.7994298e-05,3.2578107e-05,3.0747786e-05,3.2290187e-05
AMPD2,3.0607778e-05,3.3503795e-05,2.8386474e-05,3.086062e-05,2.8264232e-05,3.0227751e-05
GRAP2,3.0606938e-05,3.063041e-05,3.1244497e-05,3.0383495e-05,3.0410367e-05,3.1596104e-05
PTPRB,3.060166e-05,2.5794057e-05,2.6621405e-05,3.117094e-05,2.6778147e-05,4.6066507e-05
CTSC,3.0592622e-05,2.5425734e-05,2.7684517e-05,3.2991495e-05,3.1060037e-05,2.872414e-05
PIP4P1,3.0528623e-05,3.4395907e-05,2.7618478e-05,2.9543387e-05,2.7750722e-05,3.6014826e-05
SPTAN1,3.0454627e-05,3.1942738e-05,3.2926197e-05,2.95694e-05,3.1763302e-05,2.811945e-05
SEMA7A,3.0429497e-05,3.4833654e-05,3.640807e-05,3.0484514e-05,3.1590404e-05,1.5987851e-05
PIAS1,3.0412632e-05,2.6427399e-05,2.928416e-05,3.1354353e-05,2.8493258e-05,3.697086e-05
CD2,3.0384974e-05,3.200493e-05,3.1611635e-05,3.0231222e-05,3.080318e-05,2.6674086e-05
AK6,3.0326517e-05,2.6523103e-05,2.8772176e-05,3.1315485e-05,3.10845e-05,3.168596e-05
TOMM40L,3.0308449e-05,2.6367627e-05,2.9649305e-05,3.0173942e-05,2.9419118e-05,3.998165e-05
ADK,3.0283001e-05,2.952276e-05,3.1572632e-05,2.9809355e-05,3.101133e-05,3.171872e-05
NUDT16L1,3.0214085e-05,2.1984957e-05,2.8799392e-05,3.5033114e-05,3.08647e-05,2.0032896e-05
CFD,3.0195526e-05,2.9423823e-05,2.9556591e-05,2.9910503e-05,2.940277e-05,3.4910936e-05
PARP4,3.0193492e-05,2.931916e-05,3.1682077e-05,3.0672512e-05,3.0758667e-05,2.7171674e-05
EIF3E,3.0146111e-05,3.172004e-05,2.7862246e-05,2.9153578e-05,2.8892986e-05,3.639266e-05
GIPR,3.000983e-05,6.605743e-06,1.927953e-05,4.0502968e-05,3.2731037e-05,2.0542522e-05
PARK7,2.9944707e-05,2.9700903e-05,2.9531817e-05,2.9694284e-05,2.7691001e-05,3.61031e-05
AGAP2,2.9927362e-05,3.4929446e-05,4.0100087e-05,2.7912418e-05,2.8264605e-05,2.7081789e-05
CTSZ,2.9861383e-05,2.7645518e-05,2.7450431e-05,3.0996827e-05,2.9438617e-05,3.0518404e-05
PTPN13,2.9853478e-05,3.4057175e-05,3.350179e-05,2.8788649e-05,2.9020857e-05,2.6798032e-05
CTSW,2.9773082e-05,2.8278044e-05,2.7174414e-05,3.0305579e-05,3.1182408e-05,2.8968005e-05
BEX3,2.9734902e-05,2.6505355e-05,3.4997844e-05,2.9095854e-05,3.1496336e-05,3.1517247e-05
IL17RA,2.9663192e-05,2.2571254e-05,2.1177833e-05,3.071985e-05,2.8136401e-05,4.5668814e-05
XKR7,2.961702e-05,2.6803446e-05,2.9468469e-05,2.9258501e-05,2.8722416e-05,3.8096125e-05
RAMP3,2.9614726e-05,2.0241065e-05,2.0512289e-05,3.4652756e-05,2.520776e-05,3.5254903e-05
UBE2L3,2.9565037e-05,2.7097329e-05,2.6355632e-05,3.0875177e-05,2.776465e-05,3.290591e-05
TOMM40,2.9560411e-05,3.8261656e-05,2.9037059e-05,2.4732948e-05,2.8123814e-05,4.182143e-05
ADA,2.9549377e-05,3.486932e-05,3.0409914e-05,2.8152122e-05,2.8496213e-05,2.8658294e-05
AMPD3,2.9515004e-05,2.8982367e-05,2.770843e-05,3.0016063e-05,2.8979726e-05,3.0212846e-05
FFAR2,2.9498211e-05,9.225836e-06,4.983889e-05,2.9809948e-05,4.586809e-05,1.8227538e-05
ZNF274,2.94353e-05,2.79069e-05,2.9840101e-05,3.020531e-05,2.9274865e-05,2.8211865e-05
PFAS,2.936519e-05,2.828334e-05,2.4431129e-05,3.0367779e-05,2.877987e-05,3.084815e-05
PARP2,2.936336e-05,2.91792e-05,2.6989135e-05,3.1225132e-05,2.5036807e-05,3.0001649e-05
PLXNB2,2.9313125e-05,2.8469056e-05,3.4866574e-05,3.050251e-05,2.9673063e-05,2.0078873e-05
CGN,2.9154406e-05,2.0350446e-05,2.2022057e-05,3.1643554e-05,3.4996014e-05,2.6295997e-05
ATG9B,2.9131883e-05,3.4657103e-05,2.8162669e-05,2.8106973e-05,3.0639476e-05,2.2593505e-05
NPR1,2.9111636e-05,2.5468104e-05,2.5123505e-05,2.595619e-05,2.4251502e-05,6.32916e-05
HDAC4,2.9063704e-05,2.6323743e-05,2.9859413e-05,2.9299066e-05,3.2735978e-05,2.5281603e-05
SH2B3,2.9042632e-05,2.9789751e-05,3.0273266e-05,2.904338e-05,2.9721661e-05,2.558769e-05
NUDT16,2.9006122e-05,2.3511273e-05,2.5841808e-05,3.0280476e-05,2.8836974e-05,3.4755074e-05
EPHA1,2.896815e-05,3.188694e-05,3.3668173e-05,2.9282382e-05,2.866013e-05,1.9450776e-05
SH2B1,2.8889423e-05,2.8850582e-05,3.4405723e-05,2.7288292e-05,3.0026704e-05,3.0941454e-05
CD1C,2.8828154e-05,2.8782897e-05,2.7221839e-05,2.9409273e-05,2.6489908e-05,3.146104e-05
PDE7A,2.8823768e-05,3.7454516e-05,2.8760605e-05,2.6237565e-05,2.777975e-05,2.882259e-05
RNF152,2.8793633e-05,2.876132e-05,2.7596794e-05,2.8974939e-05,2.8750994e-05,2.8880804e-05
TIGIT,2.8728047e-05,2.6303713e-05,2.6628397e-05,3.0197132e-05,3.057555e-05,2.3637793e-05
SLITRK4,2.8715505e-05,2.6940952e-05,2.617756e-05,2.8297907e-05,3.1196076e-05,3.1173146e-05
ADA2,2.8670558e-05,2.983436e-05,2.9246214e-05,2.8273113e-05,2.7908323e-05,2.9642333e-05
KIDINS220,2.8649083e-05,2.9200217e-05,2.963887e-05,2.9170336e-05,2.9036793e-05,2.3618812e-05
TLE6,2.8628527e-05,2.2881277e-05,2.9111894e-05,3.1658357e-05,2.9340828e-05,2.1669772e-05
CTSH,2.8603828e-05,2.79207e-05,2.8653978e-05,2.8453385e-05,2.8741457e-05,3.0264118e-05
SEMA4A,2.8496126e-05,2.9457418e-05,2.9260656e-05,2.931849e-05,3.0294259e-05,1.87841e-05
SCARF1,2.8465132e-05,2.9507646e-05,2.9898596e-05,2.763159e-05,3.2370135e-05,2.2596545e-05
STAB1,2.844731e-05,2.8446708e-05,3.2145144e-05,2.7770848e-05,3.054642e-05,2.5300682e-05
THBS3,2.8420518e-05,3.7177913e-05,3.351559e-05,2.294252e-05,2.7187532e-05,3.9417024e-05
UBA1,2.8400813e-05,2.6805952e-05,2.6115325e-05,2.8482824e-05,2.6754564e-05,3.5470064e-05
RGS3,2.8376044e-05,2.4960274e-05,3.4031775e-05,2.8614139e-05,2.9949304e-05,2.6114114e-05
GMPR,2.8359444e-05,3.30258e-05,2.608931e-05,2.6765483e-05,2.8801645e-05,2.910832e-05
GPSM3,2.8317902e-05,2.9466551e-05,2.885787e-05,2.989769e-05,2.5351977e-05,2.342614e-05
SRGAP2,2.8288032e-05,3.2782536e-05,2.8100494e-05,2.7097529e-05,3.279263e-05,1.8272538e-05
LRIG2,2.8274113e-05,2.7399605e-05,2.2556418e-05,2.9250394e-05,2.9340814e-05,2.704145e-05
SEMA4B,2.826605e-05,1.9724574e-05,3.0252906e-05,3.1932e-05,3.0407142e-05,1.9230814e-05
FNIP2,2.8230848e-05,2.7688626e-05,2.7676382e-05,2.8744242e-05,2.7989707e-05,2.743006e-05
PSPN,2.821732e-05,2.9471339e-05,2.780677e-05,2.7836923e-05,2.7620463e-05,2.9355171e-05
SYNPO,2.8179122e-05,2.739116e-05,2.9991043e-05,2.7449334e-05,2.8335953e-05,3.1635594e-05
IL17B,2.815151e-05,2.5830665e-05,2.2944125e-05,2.747347e-05,2.3894361e-05,4.7276208e-05
ABCF2,2.8087685e-05,2.6763526e-05,2.8513403e-05,2.8484204e-05,2.8179735e-05,2.7913471e-05
SEMA4D,2.8040835e-05,3.0677853e-05,3.0216272e-05,2.778054e-05,3.0825242e-05,1.8030229e-05
AP1S1,2.8039954e-05,2.9693605e-05,2.906942e-05,2.8314667e-05,2.949899e-05,2.0323076e-05
MYO1C,2.8012159e-05,2.8318047e-05,2.8478576e-05,2.8194218e-05,2.831352e-05,2.5663083e-05
H3C8,2.7955104e-05,2.8518214e-05,3.3281583e-05,2.5838519e-05,3.2424043e-05,2.5537885e-05
PRKAR1B,2.7914883e-05,2.3656183e-05,2.9222816e-05,2.805527e-05,3.1393247e-05,2.7247435e-05
F3,2.7888238e-05,2.554651e-05,2.4738956e-05,2.8097367e-05,2.2836557e-05,4.2542735e-05
RPS3,2.7880164e-05,2.7610304e-05,2.8819175e-05,2.7794153e-05,2.8485068e-05,2.6985246e-05
PRR5L,2.7809454e-05,2.7376069e-05,2.7292537e-05,2.7612505e-05,2.8095334e-05,2.9406685e-05
